Car Count,Vehicle ID,Name,Model,Year,Stock Number,Mileage,Fuel Type,MPG City,MPG Highway,Vehicle Type,Price
798,2T3G1RFV5KW083636,Toyota,Toyota RAV4,2019,8DGJ7C,49536,Gasoline,25,33,Crossover,"25,999"
799,2C4RC1BG3MR534507,Chrysler,Chrysler Pacifica,2021,7VJQLS,67233,Gasoline,19,28,Van / Minivan,"25,999"
800,1C6RR7TT5KS713552,RAM,RAM 1500 Classic,2019,7TMJ9T,61972,Gasoline,15,21,Truck,"27,499"
801,3TYAX5GN6MT022817,Toyota,Toyota Tacoma 2WD,2021,7V8XMK,59825,Gasoline,20,23,Truck,"29,499"
802,JF1ZNBC11P8753479,Toyota,Toyota GR86,2023,8F94BR,12687,Gasoline,21,31,Coupe,"33,999"
803,1C6SRFMT1LN176429,RAM,RAM 1500,2020,8DNRKS,62717,Hybrid,19,24,Truck,"36,499"
804,1GT49REY0NF115079,GMC,GMC Sierra 2500HD,2022,8F13FM,13817,Diesel,0,0,Truck,"74,999"
805,1FATP8UH7M5111831,Ford,Ford Mustang,2021,7VLPD4,60209,Gasoline,20,28,Convertible,"23,999"
806,3VV2B7AX3MM000618,Volkswagen,Volkswagen Tiguan,2021,7T5P1P,66347,Gasoline,21,27,Sport Utility,"21,699"
807,3N1CN8EV2ML829357,Nissan,Nissan Versa,2021,8CR54G,61164,Gasoline,32,40,Sedan,"16,499"
808,3VWG57AUXLM000435,Volkswagen,Volkswagen Golf,2020,7T9CLV,58866,Gasoline,29,35,Hatchback,"18,699"
809,3C4PDCABXLT280179,Dodge,Dodge Journey,2020,7VN69C,59564,Gasoline,19,25,Crossover,"18,999"
810,KL7CJKSB1MB301629,Chevrolet,Chevrolet Trax,2021,8DS3D8,25264,Gasoline,24,32,Crossover,"19,499"
811,JM1GL1VM5M1604635,Mazda,Mazda Mazda6,2021,7T7DQ5,60644,Gasoline,26,35,Sedan,"20,999"
812,5NPE34AF9KH738327,Hyundai,Hyundai Sonata,2019,7VHCS3,61392,Gasoline,25,33,Sedan,"20,999"
813,1N4BL4BV6MN403205,Nissan,Nissan Altima,2021,8DYBLY,37677,Gasoline,28,39,Sedan,"21,999"
814,JN8AT3BB4MW223662,Nissan,Nissan Rogue,2021,8CL5CT,64009,Gasoline,25,32,Crossover,"22,999"
815,ZACNJBBBXKPK74426,Jeep,Jeep Renegade,2019,8F89GJ,29255,Gasoline,21,29,Crossover,"23,999"
816,1C4PJMCXXKD451606,Jeep,Jeep Cherokee,2019,8F62CJ,19529,Gasoline,19,27,Crossover,"24,499"
817,3GKALVEV5ML336477,GMC,GMC Terrain,2021,7VCC59,59634,Gasoline,25,28,Crossover,"24,699"
818,2C3CDXJG3MH515733,Dodge,Dodge Charger,2021,7V03D6,58901,Gasoline,18,27,Sedan,"25,299"
819,2T3P1RFV6MW143152,Toyota,Toyota RAV4,2021,7T7CLN,64815,Gasoline,27,33,Crossover,"26,499"
820,1C4RJFBG0MC646712,Jeep,Jeep Grand Cherokee,2021,7V0B28,60466,Gasoline,18,25,Crossover,"29,999"
821,1C4RJFBG4MC666168,Jeep,Jeep Grand Cherokee,2021,7VJBPV,60914,Gasoline,18,25,Crossover,"29,999"
822,2T3A1RFV2KW053130,Toyota,Toyota RAV4,2019,8F86KS,36281,Gasoline,25,33,Crossover,"31,999"
823,JTEMU5JR8M5900696,Toyota,Toyota 4Runner,2021,7VPB9D,64558,Gasoline,16,19,Sport Utility,"33,499"
824,58AGA1C16NU018481,Lexus,Lexus ES,2022,8F2M23,32496,Hybrid,43,44,Sedan,"41,499"
825,3KPFL4A75HE014287,Kia,Kia Forte,2017,8F27K1,74530,Gasoline,29,38,Sedan,"14,499"
826,3N1AB7AP5KY437233,Nissan,Nissan Sentra,2019,7TWQJ6,63646,Gasoline,29,37,Sedan,"15,469"
827,3GNCJKSB3LL212202,Chevrolet,Chevrolet Trax,2020,8D09G5,60499,Gasoline,26,31,Crossover,"16,899"
828,3N1CP5BV9ML472790,Nissan,Nissan Kicks,2021,7VNC3L,62754,Gasoline,31,36,Crossover,"17,979"
829,3N1CP5CV2LL507232,Nissan,Nissan Kicks,2020,7TPYLF,61575,Gasoline,31,36,Crossover,"17,993"
830,KNDJ23AU2M7752183,Kia,Kia Soul,2021,8D7C5H,61521,Gasoline,29,35,Hatchback,"17,995"
831,KNDJ23AU2M7754127,Kia,Kia Soul,2021,7TYGMV,62398,Gasoline,29,35,Hatchback,"17,995"
832,KM8K1CAA4LU474167,Hyundai,Hyundai Kona,2020,7T9FVR,66427,Gasoline,26,30,Crossover,"18,499"
833,JA4AR3AU8LU023613,Mitsubishi,Mitsubishi Outlander Sport,2020,7TXNM6,69252,Gasoline,23,29,Crossover,"19,498"
834,JTDEPRAE4LJ102688,Toyota,Toyota Corolla,2020,7TPHTV,64300,Gasoline,30,38,Sedan,"19,499"
835,3C4PDCGB3LT263795,Dodge,Dodge Journey,2020,7TRFQ8,61356,Gasoline,19,25,Crossover,"19,989"
836,1G1ZD5ST1MF027560,Chevrolet,Chevrolet Malibu,2021,7TFY59,64453,Gasoline,29,36,Sedan,"19,989"
837,1VWSA7A38LC006944,Volkswagen,Volkswagen Passat,2020,7TNH6W,64942,Gasoline,23,34,Sedan,"19,989"
838,1G1ZD5ST2MF046909,Chevrolet,Chevrolet Malibu,2021,7VYG2C,62890,Gasoline,29,36,Sedan,"19,999"
839,JN1BJ1AW2MW425336,Nissan,Nissan Rogue Sport,2021,7VL8R3,61668,Gasoline,24,30,Crossover,"20,488"
840,JN1BJ1AWXMW662480,Nissan,Nissan Rogue Sport,2021,8CWTYT,65110,Gasoline,24,30,Crossover,"20,795"
841,3GNAXKEV0ML305191,Chevrolet,Chevrolet Equinox,2021,7T7RFM,66274,Gasoline,26,31,Crossover,"20,899"
842,3C4NJDDBXLT196168,Jeep,Jeep Compass,2020,7TN88D,64030,Gasoline,22,30,Crossover,"20,994"
843,JN1BJ1AV9MW560501,Nissan,Nissan Rogue Sport,2021,8FYB2Q,48440,Gasoline,25,32,Crossover,"20,995"
844,2GNAXKEV9M6129942,Chevrolet,Chevrolet Equinox,2021,7V805X,63516,Gasoline,26,31,Crossover,"20,999"
845,2GNAXKEV5M6125371,Chevrolet,Chevrolet Equinox,2021,7V3Q71,63639,Gasoline,26,31,Crossover,"20,999"
846,KNMAT2MV6LP511866,Nissan,Nissan Rogue,2020,8F83JN,65163,Gasoline,25,32,Crossover,"20,999"
847,KMHC75LC2MU257392,Hyundai,Hyundai Ioniq Hybrid,2021,8F64PK,70383,Hybrid,54,56,Hatchback,"20,999"
848,1FMCU0H66LUA81055,Ford,Ford Escape,2020,7TWH4F,67763,Gasoline,27,33,Crossover,"21,398"
849,1N4BL4DV0MN324805,Nissan,Nissan Altima,2021,8CKC2M,64026,Gasoline,27,37,Sedan,"21,499"
850,1N4BL4DV2MN314521,Nissan,Nissan Altima,2021,7V58D9,62316,Gasoline,27,37,Sedan,"21,599"
851,1N4BL4CV3MN307109,Nissan,Nissan Altima,2021,7TDP7H,67963,Gasoline,28,39,Sedan,"21,899"
852,JM3KFBCM4M0340833,Mazda,Mazda Mazda CX-5,2021,8D8HW8,69455,Gasoline,24,30,Crossover,"21,899"
853,2GNAXUEV2M6138820,Chevrolet,Chevrolet Equinox,2021,7V24DS,63776,Gasoline,25,30,Crossover,"21,996"
854,2GNAXUEV2M6135299,Chevrolet,Chevrolet Equinox,2021,7V67GM,64788,Gasoline,25,30,Crossover,"21,996"
855,3GNAXUEV0MS131995,Chevrolet,Chevrolet Equinox,2021,7VK57G,65147,Gasoline,25,30,Crossover,"21,996"
856,3C4NJDCB1MT556527,Jeep,Jeep Compass,2021,7VBF69,64004,Gasoline,22,30,Crossover,"21,999"
857,2GNAXUEV5M6103771,Chevrolet,Chevrolet Equinox,2021,7T8DFD,67824,Gasoline,25,30,Crossover,"21,999"
858,3GNAXUEV9MS103208,Chevrolet,Chevrolet Equinox,2021,7TB317,62974,Gasoline,25,30,Crossover,"22,498"
859,3GNAXUEV3ML301051,Chevrolet,Chevrolet Equinox,2021,7TXVXY,63414,Gasoline,25,30,Crossover,"22,498"
860,3C4NJDCB9MT524005,Jeep,Jeep Compass,2021,7TKXRD,64474,Gasoline,22,30,Crossover,"22,898"
861,4T1G11AK2MU587863,Toyota,Toyota Camry,2021,8CY1X5,60741,Gasoline,28,39,Sedan,"22,989"
862,LRBFX1SA7JD025682,Buick,Buick Envision,2018,8FF67P,58503,Gasoline,22,29,Crossover,"23,499"
863,1C4PJMDX3KD424164,Jeep,Jeep Cherokee,2019,7VN25M,62617,Gasoline,19,27,Crossover,"23,799"
864,5N1AT3BB4MC740212,Nissan,Nissan Rogue,2021,8C252P,60878,Gasoline,25,32,Crossover,"23,995"
865,3CZRU6H59MM755806,Honda,Honda HR-V,2021,8F49JP,47770,Gasoline,26,31,Crossover,"24,699"
866,5N1DL0MM8KC525911,Infiniti,Infiniti QX60,2019,8DLS2W,61043,Gasoline,19,26,Sport Utility,"25,499"
867,1N4AA6CVXNC502442,Nissan,Nissan Maxima,2022,8F08FM,39061,Gasoline,20,30,Sedan,"25,885"
868,1FMCU9G61NUA66231,Ford,Ford Escape,2022,8F1B9C,37561,Gasoline,26,31,Crossover,"25,999"
869,JN1EV7BP7MM707446,Infiniti,Infiniti Q50,2021,8D5Q9Y,34058,Gasoline,20,29,Sedan,"26,999"
870,1FMCU9J94MUA70937,Ford,Ford Escape,2021,8F15RG,35908,Gasoline,23,31,Crossover,"28,989"
871,1FMSK8DH5LGC26835,Ford,Ford Explorer,2020,8DDNFL,61837,Gasoline,20,27,Crossover,"28,998"
872,1V2HR2CA5MC548149,Volkswagen,Volkswagen Atlas,2021,7V242R,62204,Gasoline,16,22,Crossover,"28,999"
873,3C6TRVAG3LE131843,RAM,RAM ProMaster Cargo Van,2020,7TLH24,61260,Gasoline,0,0,Cargo Van,"30,899"
874,1GKKNXLS5KZ121528,GMC,GMC Acadia,2019,8DTN4F,61855,Gasoline,17,25,Sport Utility,"31,499"
875,1FMSK8DH0NGB18352,Ford,Ford Explorer,2022,8FCM93,44041,Gasoline,20,27,Crossover,"34,799"
876,1GTG6FEN8M1287902,GMC,GMC Canyon,2021,8DBS70,62534,Gasoline,16,22,Truck,"34,999"
877,JN8AY2BB7M9793326,Nissan,Nissan Armada,2021,8C6LY3,64753,Gasoline,13,18,Sport Utility,"34,999"
878,JTJDZKCA1K2017577,Lexus,Lexus RX,2019,8DVC9R,66264,Gasoline,18,25,Sport Utility,"34,999"
879,58AE21B15LU009063,Lexus,Lexus ES,2020,8D3RJB,18303,Hybrid,43,44,Sedan,"38,839"
880,SALWR2SU6NA200032,Land Rover,Land Rover Range Rover Sport,2022,8D5P0C,27797,Hybrid,19,24,Sport Utility,"72,999"
881,3KPC24A6XLE116335,Hyundai,Hyundai Accent,2020,7TG6J3,63531,Gasoline,33,41,Sedan,"16,499"
882,5NPD84LF3LH582409,Hyundai,Hyundai Elantra,2020,7TS4FC,67887,Gasoline,30,40,Sedan,"16,499"
883,5NPD84LFXLH583640,Hyundai,Hyundai Elantra,2020,7TS5JM,68010,Gasoline,30,40,Sedan,"16,499"
884,3KPF24AD3LE194838,Kia,Kia Forte,2020,7VWC3B,68472,Gasoline,29,40,Sedan,"16,999"
885,5XXGT4L36LG429522,Kia,Kia Optima,2020,7T8LYQ,61704,Gasoline,24,32,Sedan,"18,499"
886,5XXGT4L36LG390253,Kia,Kia Optima,2020,7TXJ52,62535,Gasoline,24,32,Sedan,"18,499"
887,KNDPM3AC2K7503312,Kia,Kia Sportage,2019,8D0DP9,63152,Gasoline,23,30,Crossover,"18,499"
888,3C4PDCGB7LT271625,Dodge,Dodge Journey,2020,7T1BK2,60452,Gasoline,19,25,Crossover,"18,999"
889,3N1CN8EVXML924717,Nissan,Nissan Versa,2021,8FXD6D,29637,Gasoline,32,40,Sedan,"19,799"
890,KL4CJASB8KB716998,Buick,Buick Encore,2019,8DP2X6,50535,Gasoline,25,30,Crossover,"19,999"
891,3FA6P0HD6LR253119,Ford,Ford Fusion,2020,8DLFHL,45210,Gasoline,23,34,Sedan,"20,999"
892,KNDPM3AC4M7937301,Kia,Kia Sportage,2021,8F0Q13,51150,Gasoline,23,30,Crossover,"21,999"
893,JM3KFADM4M1329947,Mazda,Mazda Mazda CX-5,2021,7TCY2H,60667,Gasoline,25,31,Crossover,"23,799"
894,3GNCJPSB2LL324597,Chevrolet,Chevrolet Trax,2020,8FXC2L,17289,Gasoline,24,29,Crossover,"23,999"
895,MAJ6S3JL3MC452906,Ford,Ford Ecosport,2021,8F0G57,20100,Gasoline,23,29,Crossover,"24,999"
896,3GNAXKEV7NL195886,Chevrolet,Chevrolet Equinox,2022,8FYY8C,27636,Gasoline,26,31,Crossover,"24,999"
897,KM8K5CA5XMU734287,Hyundai,Hyundai Kona,2021,8F28H9,44828,Gasoline,26,29,Crossover,"24,999"
898,3C4NJDCB7LT160469,Jeep,Jeep Compass,2020,8F3Y75,52280,Gasoline,22,30,Crossover,"24,999"
899,3N1CP5DV3ML520605,Nissan,Nissan Kicks,2021,8D4L9N,14105,Gasoline,31,36,Crossover,"26,499"
900,JM1BPAMM0L1164970,Mazda,Mazda Mazda3 Hatchback,2020,8D3J5S,22951,Gasoline,26,35,Hatchback,"26,499"
901,ZACNJBD19KPJ94765,Jeep,Jeep Renegade,2019,8F2D3D,22076,Gasoline,23,29,Crossover,"26,999"
902,2HKRW2H83LH694346,Honda,Honda CR-V,2020,8DVR8K,61334,Gasoline,27,32,Crossover,"27,999"
903,JTMA1RFV9LJ031559,Toyota,Toyota RAV4,2020,8DFMMS,61889,Gasoline,27,33,Crossover,"29,999"
904,5UXTR9C5XKLE19667,BMW,BMW X3,2019,8D46QT,62015,Gasoline,22,29,Sport Utility,"29,999"
905,1V2RE2CAXLC226945,Volkswagen,Volkswagen Atlas Cross Sport,2020,8F5V09,16800,Gasoline,16,22,Crossover,"37,999"
906,1FTEW1E48LFA63841,Ford,Ford F-150,2020,7T7W6T,59369,Gasoline,16,22,Truck,"44,999"
907,ZAM56YRM0N1388465,Maserati,Maserati Quattroporte,2022,8D43K6,13326,Gasoline,16,24,Sedan,"78,999"
908,3N1CN8EVXML852711,Nissan,Nissan Versa,2021,7VS209,60482,Gasoline,32,40,Sedan,"16,489"
909,3N1CP5BVXLL495896,Nissan,Nissan Kicks,2020,7TBY8X,63983,Gasoline,31,36,Crossover,"16,987"
910,3N1CP5CV5LL511615,Nissan,Nissan Kicks,2020,7TV8CK,64327,Gasoline,31,36,Crossover,"17,989"
911,KM8K12AA8MU636278,Hyundai,Hyundai Kona,2021,7T3WNR,62347,Gasoline,27,33,Crossover,"17,994"
912,KNDJ23AU7M7750154,Kia,Kia Soul,2021,7T4YXJ,62296,Gasoline,29,35,Hatchback,"17,995"
913,1G1ZG5STXKF206992,Chevrolet,Chevrolet Malibu,2019,8D513X,68182,Gasoline,29,36,Sedan,"18,489"
914,KL7CJLSB9MB327241,Chevrolet,Chevrolet Trax,2021,7V564W,60850,Gasoline,26,31,Crossover,"18,499"
915,3N1AB8CV4MY223578,Nissan,Nissan Sentra,2021,8CR29R,62705,Gasoline,29,39,Sedan,"18,735"
916,2C4RDGCG9KR783910,Dodge,Dodge Grand Caravan,2019,7TTXNC,78955,Gasoline,17,25,Van / Minivan,"18,899"
917,KM8K1CAA4MU689856,Hyundai,Hyundai Kona,2021,7V2LGG,67560,Gasoline,25,30,Crossover,"18,973"
918,KM8K1CAA7MU665180,Hyundai,Hyundai Kona,2021,7V4Q44,61938,Gasoline,25,30,Crossover,"18,974"
919,3KPF24AD4ME271573,Kia,Kia Forte,2021,8DS2Y0,37519,Gasoline,29,40,Sedan,"18,989"
920,1N4BL4BV4LN319124,Nissan,Nissan Altima,2020,8DB6HX,62152,Gasoline,28,39,Sedan,"18,994"
921,5NPEG4JA8MH078129,Hyundai,Hyundai Sonata,2021,7TL565,63505,Gasoline,28,38,Sedan,"18,999"
922,5XXG14J26MG018171,Kia,Kia K5,2021,7TBNFW,71470,Gasoline,27,37,Sedan,"18,999"
923,JTDEPRAE1LJ085879,Toyota,Toyota Corolla,2020,7TFVYJ,69130,Gasoline,30,38,Sedan,"19,399"
924,1N4BL4BV1LC197334,Nissan,Nissan Altima,2020,7TNNQC,61751,Gasoline,28,39,Sedan,"19,479"
925,KL7CJPSB5MB330807,Chevrolet,Chevrolet Trax,2021,7VYS8B,58651,Gasoline,24,29,Crossover,"19,499"
926,KL7CJPSB5MB322450,Chevrolet,Chevrolet Trax,2021,7TLC53,63253,Gasoline,24,29,Crossover,"19,499"
927,1G1ZD5ST6MF002153,Chevrolet,Chevrolet Malibu,2021,7TSBC7,64280,Gasoline,29,36,Sedan,"19,597"
928,1G1ZD5ST2MF029656,Chevrolet,Chevrolet Malibu,2021,7T3BV5,68091,Gasoline,29,36,Sedan,"19,597"
929,5N1DR2MM3JC637671,Nissan,Nissan Pathfinder,2018,8F99KS,81232,Gasoline,19,26,Crossover,"19,989"
930,JN1BJ1AW0MW420281,Nissan,Nissan Rogue Sport,2021,7V060B,71750,Gasoline,24,30,Crossover,"19,995"
931,1G1ZD5ST1MF077973,Chevrolet,Chevrolet Malibu,2021,7VSNNS,62484,Gasoline,29,36,Sedan,"19,999"
932,1G1ZD5ST4MF067468,Chevrolet,Chevrolet Malibu,2021,7V3CMK,65572,Gasoline,29,36,Sedan,"19,999"
933,1G1ZD5ST7MF040393,Chevrolet,Chevrolet Malibu,2021,7V9Q15,71304,Gasoline,29,36,Sedan,"19,999"
934,JN1BJ1AW7MW661061,Nissan,Nissan Rogue Sport,2021,7VTPQQ,60798,Gasoline,24,30,Crossover,"20,794"
935,JN1BJ1AW2MW420783,Nissan,Nissan Rogue Sport,2021,7VLN3K,61529,Gasoline,24,30,Crossover,"20,795"
936,2GNAXKEV2M6138658,Chevrolet,Chevrolet Equinox,2021,7V97XQ,64720,Gasoline,26,31,Crossover,"20,899"
937,JN1BJ1AV2MW306936,Nissan,Nissan Rogue Sport,2021,8F98J9,47888,Gasoline,25,32,Crossover,"20,994"
938,3N1CP5BV6NL501664,Nissan,Nissan Kicks,2022,8FWY3M,29861,Gasoline,31,36,Crossover,"20,997"
939,3GNAXKEV6MS143900,Chevrolet,Chevrolet Equinox,2021,7VTLGN,60618,Gasoline,26,31,Crossover,"20,999"
940,2GNAXKEV2M6126929,Chevrolet,Chevrolet Equinox,2021,7V37G0,61999,Gasoline,26,31,Crossover,"20,999"
941,KNMAT2MT2LP511653,Nissan,Nissan Rogue,2020,7S2FL6,62465,Gasoline,26,33,Crossover,"21,499"
942,4T1G11AK8LU928651,Toyota,Toyota Camry,2020,7TR8MB,63953,Gasoline,28,39,Sedan,"21,976"
943,3N1CP5CV4NL491229,Nissan,Nissan Kicks,2022,8FG66N,31785,Gasoline,31,36,Crossover,"21,989"
944,2GNAXUEV1M6112547,Chevrolet,Chevrolet Equinox,2021,7TDJ33,64532,Gasoline,25,30,Crossover,"21,996"
945,2GNAXUEV7M6123245,Chevrolet,Chevrolet Equinox,2021,7V7H73,64537,Gasoline,25,30,Crossover,"21,996"
946,2GNAXUEV5M6105620,Chevrolet,Chevrolet Equinox,2021,7TYRMC,64787,Gasoline,25,30,Crossover,"21,996"
947,3GNAXUEV3MS126628,Chevrolet,Chevrolet Equinox,2021,7VWY2B,65596,Gasoline,25,30,Crossover,"21,996"
948,2GNAXUEV3M6118821,Chevrolet,Chevrolet Equinox,2021,7T1K4N,65728,Gasoline,25,30,Crossover,"21,996"
949,1N4BL4CVXMN317569,Nissan,Nissan Altima,2021,8CSG3S,62323,Gasoline,28,39,Sedan,"21,999"
950,1N4BL4CV9MN333648,Nissan,Nissan Altima,2021,8CC58X,63638,Gasoline,28,39,Sedan,"21,999"
951,2GNAXUEV7M6124962,Chevrolet,Chevrolet Equinox,2021,7V4T42,63161,Gasoline,25,30,Crossover,"22,498"
952,1N4BL4CW9MN313800,Nissan,Nissan Altima,2021,7TS4R0,66673,Gasoline,25,35,Sedan,"22,499"
953,NMTKHMBX2LR107456,Toyota,Toyota C-HR,2020,8FF68P,54337,Gasoline,27,31,Crossover,"22,989"
954,1C4PJMDXXKD281455,Jeep,Jeep Cherokee,2019,7V51CW,64556,Gasoline,19,27,Crossover,"22,996"
955,2GNAXNEV6K6242780,Chevrolet,Chevrolet Equinox,2019,8F09FM,52105,Gasoline,26,32,Crossover,"23,438"
956,5XYRG4LC5MG052594,Kia,Kia Sorento,2021,8FF66P,51751,Gasoline,24,29,Sport Utility,"23,979"
957,5NMS14AJ1MH330613,Hyundai,Hyundai Santa Fe,2021,8F13MQ,49762,Gasoline,25,28,Sport Utility,"23,999"
958,2C4RC1DG0MR515605,Chrysler,Chrysler Voyager,2021,7VL61D,63322,Gasoline,19,28,Van / Minivan,"23,999"
959,3GNAXXEV6KS569077,Chevrolet,Chevrolet Equinox,2019,8DBJ26,63117,Gasoline,25,30,Crossover,"24,485"
960,3C4NJDCB8MT572448,Jeep,Jeep Compass,2021,7V82DR,64146,Gasoline,22,30,Crossover,"24,989"
961,2G1105S39K9123466,Chevrolet,Chevrolet Impala,2019,8FG62N,46178,Flex,19,28,Sedan,"24,999"
962,1FMCU9G65NUA20045,Ford,Ford Escape,2022,8F65PK,27550,Gasoline,26,31,Crossover,"26,989"
963,2FMPK4J96NBA02642,Ford,Ford Edge,2022,8F84JN,45135,Gasoline,21,28,Crossover,"26,999"
964,2T3P1RFV5LC093649,Toyota,Toyota RAV4,2020,7TX1HL,65560,Gasoline,27,33,Crossover,"26,999"
965,WDD3G4EB8KW022926,Mercedes-Benz,Mercedes-Benz A-Class,2019,8FWY7M,40036,Gasoline,24,35,Sedan,"27,944"
966,1GCGTCEN1L1239664,Chevrolet,Chevrolet Colorado,2020,7TLH46,67565,Gasoline,17,24,Truck,"27,999"
967,5N1AT3BB3MC712515,Nissan,Nissan Rogue,2021,8F991W,24635,Gasoline,25,32,Crossover,"29,497"
968,JM3TCBDY2M0511514,Mazda,Mazda Mazda CX-9,2021,7T4DW7,63392,Gasoline,20,26,Crossover,"30,497"
969,2C4RC1L72MR596222,Chrysler,Chrysler Pacifica,2021,7VQ27D,69588,Hybrid,0,0,Van / Minivan,"30,499"
970,5J6RT6H53NL040011,Honda,Honda CR-V Hybrid,2022,8F64GR,42092,Hybrid,40,35,Sport Utility,"31,499"
971,1GCUYDED4LZ257871,Chevrolet,Chevrolet Silverado 1500,2020,7TXDWN,62309,Gasoline,16,22,Truck,"34,499"
972,JN8AY2BBXM9792459,Nissan,Nissan Armada,2021,7VCKYX,59474,Gasoline,13,18,Sport Utility,"35,999"
973,5J8YD4H56LL022555,Acura,Acura MDX,2020,8F4B3T,36240,Gasoline,19,26,Sport Utility,"36,999"
974,1FTFW1E80NKD27524,Ford,Ford F-150,2022,8DP7D0,19125,Gasoline,18,23,Truck,"47,854"
975,3N1CN8EV8ML852285,Nissan,Nissan Versa,2021,8CWJLD,61291,Gasoline,32,40,Sedan,"16,489"
976,3N1CN8EV5ML831359,Nissan,Nissan Versa,2021,8CN98K,65330,Gasoline,32,40,Sedan,"16,489"
977,JN1BJ1AW1MW660567,Nissan,Nissan Rogue Sport,2021,7VLN4K,61904,Gasoline,24,30,Crossover,"20,795"
978,KNDPMCAC8M7892718,Kia,Kia Sportage,2021,7VCD44,63025,Gasoline,21,25,Crossover,"20,899"
979,2GNAXKEV7M6119166,Chevrolet,Chevrolet Equinox,2021,7T8K4C,66990,Gasoline,26,31,Crossover,"20,899"
980,1FMCU0H69LUB25002,Ford,Ford Escape,2020,7TNCC3,61549,Gasoline,27,33,Crossover,"21,996"
981,3GNAXUEV2MS101154,Chevrolet,Chevrolet Equinox,2021,7TYVYJ,68377,Gasoline,25,30,Crossover,"21,997"
982,JA4ARUAU5NU004039,Mitsubishi,Mitsubishi Outlander Sport,2022,8F90SL,37988,Gasoline,23,29,Crossover,"22,499"
983,2C4RC1DG1MR511806,Chrysler,Chrysler Voyager,2021,7VL82D,65603,Gasoline,19,28,Van / Minivan,"23,999"
984,1V2HR2CA1MC552196,Volkswagen,Volkswagen Atlas,2021,7VXR3M,63180,Gasoline,16,22,Crossover,"28,999"
985,1V2HR2CA9MC541138,Volkswagen,Volkswagen Atlas,2021,7TQ6R1,63614,Gasoline,16,22,Crossover,"28,999"
986,3N1AB7AP6KY447625,Nissan,Nissan Sentra,2019,7TS72Y,86674,Gasoline,29,37,Sedan,"15,199"
987,3N1CN8EV1ML882812,Nissan,Nissan Versa,2021,8C5XP7,60464,Gasoline,32,40,Sedan,"16,499"
988,3N1CN8EVXML831745,Nissan,Nissan Versa,2021,7VK34N,61225,Gasoline,32,40,Sedan,"16,499"
989,3KPC24A61ME129749,Hyundai,Hyundai Accent,2021,7T3YFJ,62067,Gasoline,33,41,Sedan,"16,499"
990,5NPD84LF0LH614491,Hyundai,Hyundai Elantra,2020,7V68VJ,62129,Gasoline,30,40,Sedan,"16,699"
991,3FA6P0HD0KR279617,Ford,Ford Fusion,2019,8D2RMF,61997,Gasoline,23,34,Sedan,"17,499"
992,5J6RM4H56FL115657,Honda,Honda CR-V,2015,8F53NN,97069,Gasoline,26,33,Crossover,"17,499"
993,1G1ZD5ST1MF004215,Chevrolet,Chevrolet Malibu,2021,7TSRF8,60450,Gasoline,29,36,Sedan,"18,999"
994,5YFEPMAE8MP191438,Toyota,Toyota Corolla,2021,8CK9M2,60625,Gasoline,30,38,Sedan,"18,999"
995,5YFEPMAE4MP178010,Toyota,Toyota Corolla,2021,7T7BD9,61298,Gasoline,30,38,Sedan,"18,999"
996,3N1AB8DV4MY248589,Nissan,Nissan Sentra,2021,7VJHRL,60816,Gasoline,28,37,Sedan,"19,199"
997,5XXGT4L34LG384662,Kia,Kia Optima,2020,8D9S2W,66000,Gasoline,24,32,Sedan,"19,499"
998,3MVDMBBL8MM239211,Mazda,Mazda Mazda CX-30,2021,7VRFJM,68261,Gasoline,24,31,Crossover,"19,999"
999,KNMAT2MV1KP504855,Nissan,Nissan Rogue,2019,8F26D0,74233,Gasoline,25,32,Crossover,"19,999"
1000,2GNAXUEV7M6120734,Chevrolet,Chevrolet Equinox,2021,7T8S4H,62018,Gasoline,25,30,Crossover,"20,499"
1001,5XXG14J26MG048304,Kia,Kia K5,2021,7VJXW6,65068,Gasoline,27,37,Sedan,"20,499"
1002,3GNAXTEV6LS524246,Chevrolet,Chevrolet Equinox,2020,8DRBYC,60956,Gasoline,25,30,Crossover,"20,699"
1003,1N4BL4DW3MN306100,Nissan,Nissan Altima,2021,8CGW9S,61302,Gasoline,26,36,Sedan,"21,499"
1004,1N4BL4BV9MN356493,Nissan,Nissan Altima,2021,8DYPDJ,37616,Gasoline,28,39,Sedan,"21,999"
1005,1C4PJMDX6KD239381,Jeep,Jeep Cherokee,2019,8C8F0N,61397,Gasoline,19,27,Crossover,"21,999"
1006,3C4NJDCB8MT523993,Jeep,Jeep Compass,2021,7T4MXL,63941,Gasoline,22,30,Crossover,"21,999"
1007,1C4PJMDXXKD446758,Jeep,Jeep Cherokee,2019,8DJGQS,60558,Gasoline,19,27,Crossover,"22,499"
1008,5N1AT3BB2MC782216,Nissan,Nissan Rogue,2021,8CKQJR,62700,Gasoline,25,32,Crossover,"23,199"
1009,KM8J3CAL1KU041167,Hyundai,Hyundai Tucson,2019,8DTLRT,62466,Gasoline,21,26,Crossover,"23,499"
1010,3GNAXUEV7MS167604,Chevrolet,Chevrolet Equinox,2021,8F866T,48045,Gasoline,25,30,Crossover,"23,999"
1011,2C3CCABG3MH520249,Chrysler,Chrysler 300,2021,7VBJ64,60993,Gasoline,19,30,Sedan,"24,699"
